n_gen,success,best_fit,eval_first_sol,tgt_fit,elapsed_time,final_eval_counter,final_gen_mean_fit,final_gen_best_fit,final_gen_worst_fit,best_idv,final_gen_best_idv,seed,lambda,mu 
14286,False,-23.091506958007812,,-2.1820551885386954,307.0265762805939,1000020,-23.09151840209961,-23.091510772705078,-23.091535568237305,"[-0.4115216135978699, 4.0486063957214355, -5.4616618156433105, 4.453847885131836, 10.763603210449219, -4.690768718719482, 1.2538731098175049, 4.8800177574157715, 11.895700454711914, 6.690820693969727, 4.857791423797607, 5.431514739990234, 23.427873611450195, 14.477446556091309, 5.92197847366333, 6.430470943450928, -0.6278263926506042, 5.683521270751953, -9.342077255249023, -2.2871146202087402, 0.0010463102953508496, 0.0012064349139109254, 0.0010000000474974513, 0.0023082667030394077, 0.001292074448429048, 0.0015531207900494337, 0.002548374468460679, 0.0016978118801489472, 0.0013516658218577504, 0.0017489203019067645, 0.0010000000474974513, 0.001120446715503931, 0.0011240537278354168, 0.0010000000474974513, 0.0020341547206044197, 0.0015265906695276499, 0.0010000000474974513, 0.005986097268760204, 0.001248474814929068, 0.0013283201260492206]","[-0.41019830107688904, 4.0493621826171875, -5.464236736297607, 4.452333927154541, 10.762304306030273, -4.6946539878845215, 1.2557204961776733, 4.878266334533691, 11.892951011657715, 6.689400672912598, 4.857251167297363, 5.430724143981934, 23.42987632751465, 14.47907543182373, 5.918548107147217, 6.431526184082031, -0.6217514872550964, 5.684076309204102, -9.336935997009277, -2.288003921508789, 0.003933426458388567, 0.0010125157423317432, 0.001143521978519857, 0.0018928325735032558, 0.0017159385606646538, 0.0030845303554087877, 0.0011829895665869117, 0.0010000000474974513, 0.0010000000474974513, 0.001255853334441781, 0.002209346741437912, 0.001843472826294601, 0.0017217573476955295, 0.0024723452515900135, 0.0028330895584076643, 0.001232300535775721, 0.002688758773729205, 0.002745421137660742, 0.0030744585674256086, 0.0027353379409760237]",981749,70,10
14286,False,-3.4075405597686768,,-1.8998235378589732,307.74930119514465,1000020,-3.407557487487793,-3.4075443744659424,-3.4075777530670166,"[7.3916916847229, -1.0732765197753906, 7.632352352142334, 0.6924521327018738, -1.8889909982681274, 7.997695446014404, -10.018102645874023, -4.82740592956543, 8.93298625946045, -0.17570531368255615, 7.4521026611328125, -6.186163902282715, -8.537321090698242, -4.597309112548828, -10.244833946228027, -12.628178596496582, 23.404254913330078, 1.4852436780929565, -1.6667790412902832, -14.260712623596191, 0.00132631859742105, 0.002342818770557642, 0.0010000000474974513, 0.002539747627452016, 0.0010000000474974513, 0.0011232886463403702, 0.0010000000474974513, 0.0011081352131441236, 0.002219189191237092, 0.0022848627995699644, 0.0014543255092576146, 0.0010000000474974513, 0.0015975426649674773, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0014386159600690007, 0.0017900926759466529]","[7.394071102142334, -1.0764018297195435, 7.633944988250732, 0.6943973302841187, -1.8870415687561035, 7.9958882331848145, -10.017460823059082, -4.829795837402344, 8.928534507751465, -0.17688116431236267, 7.454403877258301, -6.1856303215026855, -8.537396430969238, -4.602677822113037, -10.244053840637207, -12.628398895263672, 23.40222930908203, 1.486238956451416, -1.666983723640442, -14.259012222290039, 0.00200950400903821, 0.001813181210309267, 0.0010330601362511516, 0.001324583892710507, 0.003402858506888151, 0.0010000000474974513, 0.004325621295720339, 0.001776237040758133, 0.004404934123158455, 0.0026252949610352516, 0.0012435344979166985, 0.0010000000474974513, 0.0010529973078519106, 0.0010000000474974513, 0.0013308210764080286, 0.001578562892973423, 0.0012167239328846335, 0.0010000000474974513, 0.0030265413224697113, 0.0010000000474974513]",730861,70,10
14286,False,-21.379467010498047,,-1.8542088329614008,306.40103816986084,1000020,-21.379474639892578,-21.379470825195312,-21.379491806030273,"[-2.448326826095581, 1.229862093925476, -7.571141242980957, 4.293954849243164, 0.9289213418960571, -8.084237098693848, 12.186540603637695, 2.282905340194702, 14.811237335205078, -4.458883285522461, -2.5987579822540283, 3.3036580085754395, -4.111192226409912, 2.168931007385254, -1.0947871208190918, 7.416055679321289, 0.4212476313114166, -9.734679222106934, -1.040779709815979, 5.84045934677124, 0.0010705487802624702, 0.0012135579017922282, 0.0010000000474974513, 0.0010000000474974513, 0.0011967170285061002, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0016820724122226238, 0.0010674108052626252, 0.001137118204496801, 0.001013750908896327, 0.0010000000474974513, 0.0011644731275737286, 0.0012637600302696228, 0.0010000000474974513, 0.0010000000474974513, 0.0020402451045811176, 0.001472066855058074, 0.0012827098835259676]","[-2.4527995586395264, 1.2322982549667358, -7.57075834274292, 4.294586181640625, 0.9286701083183289, -8.086642265319824, 12.187582969665527, 2.2832634449005127, 14.809255599975586, -4.457290172576904, -2.6012203693389893, 3.300809860229492, -4.114925861358643, 2.1666886806488037, -1.0973249673843384, 7.415544509887695, 0.42266130447387695, -9.741929054260254, -1.0439772605895996, 5.840547561645508, 0.0028408875223249197, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.001933771069161594, 0.001576910144649446, 0.0013172366889193654, 0.0013659694232046604, 0.0010000000474974513, 0.0011093992507085204, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.00127381831407547, 0.0019095896277576685, 0.0010561431990936399, 0.0010000000474974513, 0.0018734617624431849, 0.0012196979951113462, 0.0010000000474974513]",11695,70,10
14286,False,-12.833514213562012,,-2.0032861591042046,308.8794605731964,1000020,-12.833526611328125,-12.833518981933594,-12.833544731140137,"[21.02029037475586, -12.08790397644043, -12.013314247131348, 8.564189910888672, 6.083075523376465, 2.1911704540252686, -1.8588025569915771, -8.665971755981445, 5.010304927825928, 3.7839953899383545, -10.676742553710938, -4.509162425994873, 6.415886402130127, 4.014366626739502, 10.178936958312988, -5.9400553703308105, -0.7433820366859436, -9.642277717590332, -23.345134735107422, -0.6418349146842957, 0.0015465016476809978, 0.001643714727833867, 0.0012804243015125394, 0.0014433737378567457, 0.0014009213773533702, 0.001324593205936253, 0.0011502320412546396, 0.0013224408030509949, 0.002311543095856905, 0.0010000000474974513, 0.0011802883818745613, 0.0020190284121781588, 0.0011532108765095472, 0.0010000000474974513, 0.0017595408717170358, 0.0014316098531708121, 0.0010000000474974513, 0.002375457901507616, 0.0012347281444817781, 0.0025545889511704445]","[21.020002365112305, -12.085012435913086, -12.013489723205566, 8.564359664916992, 6.07208776473999, 2.1921403408050537, -1.8591318130493164, -8.66759204864502, 5.009644508361816, 3.785057544708252, -10.677175521850586, -4.51047945022583, 6.420098781585693, 4.012587547302246, 10.180171966552734, -5.9409499168396, -0.7376765012741089, -9.638757705688477, -23.347055435180664, -0.6456590890884399, 0.0033049758058041334, 0.0015404626028612256, 0.0023072396870702505, 0.0015095029957592487, 0.0020127592142671347, 0.0024938094429671764, 0.00289240013808012, 0.0012956580612808466, 0.002385982545092702, 0.002613439690321684, 0.001246442785486579, 0.0014904186828061938, 0.003691505640745163, 0.001743566943332553, 0.002298816340044141, 0.0014425109839066863, 0.0029049955774098635, 0.001581905409693718, 0.0034124371595680714, 0.0026014791801571846]",293429,70,10
14286,False,-5.7264485359191895,,-1.7536452972318324,307.82536125183105,1000020,-5.726546764373779,-5.72649621963501,-5.7266411781311035,"[1.4036842584609985, -8.259982109069824, 5.83251953125, 1.1552283763885498, 0.5613267421722412, -1.4104812145233154, 0.08037936687469482, -5.316561698913574, 1.6188244819641113, -5.762363433837891, 6.335729598999023, -7.254927635192871, 7.5701775550842285, 1.2022305727005005, -7.063521862030029, -21.919559478759766, 2.417868137359619, -2.917327642440796, 10.722075462341309, -4.291141510009766, 0.0010000000474974513, 0.0010000000474974513, 0.0011631471570581198, 0.0011330099077895284, 0.0012875089887529612, 0.001186457695439458, 0.0018233386799693108, 0.0014829050051048398, 0.0010000000474974513, 0.0010000000474974513, 0.001243709702976048, 0.0012969367671757936, 0.0016753000672906637, 0.002222687704488635, 0.0011537706013768911, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0011955802328884602]","[1.4080321788787842, -8.25867748260498, 5.830459117889404, 1.1486505270004272, 0.5559052228927612, -1.4095137119293213, 0.08560605347156525, -5.311683654785156, 1.6177699565887451, -5.770377159118652, 6.325517654418945, -7.257314682006836, 7.5692644119262695, 1.1916741132736206, -7.061671733856201, -21.921878814697266, 2.419235944747925, -2.903815507888794, 10.721296310424805, -4.301214218139648, 0.0038546063005924225, 0.0025198461953550577, 0.002173268934711814, 0.003600238123908639, 0.002937453333288431, 0.0010000000474974513, 0.0010000000474974513, 0.008195275440812111, 0.005654093809425831, 0.0021453704684972763, 0.0015723449178040028, 0.002484475262463093, 0.0014444066910073161, 0.011322722770273685, 0.001856904593296349, 0.004033253528177738, 0.0013398078735917807, 0.0014285233337432146, 0.0027638915926218033, 0.004264601971954107]",788450,70,10
14286,False,-3.473745822906494,,-1.697333148339125,304.09049940109253,1000020,-3.4737722873687744,-3.4737563133239746,-3.473811626434326,"[-3.116048812866211, -2.938844680786133, -12.638100624084473, -1.5141043663024902, 7.230432510375977, -6.958084583282471, -1.8872389793395996, -3.5405941009521484, -5.264557361602783, -9.631185531616211, -6.1733293533325195, 13.569719314575195, -10.032585144042969, -1.4027057886123657, 7.157225131988525, 5.702104568481445, -11.596513748168945, -2.5164594650268555, -11.191911697387695, -0.40290015935897827, 0.0015012171352282166, 0.0010000000474974513, 0.0010000000474974513, 0.001203853520564735, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0014901161193847656, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0012304699048399925, 0.0014878666261211038, 0.0010000000474974513, 0.0010000000474974513]","[-3.119320869445801, -2.9317657947540283, -12.634007453918457, -1.5180011987686157, 7.230283737182617, -6.957906246185303, -1.88898766040802, -3.5448291301727295, -5.26223611831665, -9.630992889404297, -6.176190376281738, 13.569973945617676, -10.0364351272583, -1.3977442979812622, 7.159728050231934, 5.6952714920043945, -11.591045379638672, -2.512796401977539, -11.19841194152832, -0.3991378843784332, 0.002832345198839903, 0.004571643657982349, 0.0039613498374819756, 0.0030487929470837116, 0.001483093830756843, 0.0015381895937025547, 0.0022535931784659624, 0.0029676249250769615, 0.001709898468106985, 0.0016417012084275484, 0.0022007240913808346, 0.0018671290017664433, 0.005643113516271114, 0.0030588165391236544, 0.005210737697780132, 0.005298325791954994, 0.0028874778654426336, 0.0027989831287413836, 0.003254174953326583, 0.001990501070395112]",904276,70,10
14286,False,-11.87176513671875,,-2.0016100988908154,305.3492453098297,1000020,-11.87177562713623,-11.8717679977417,-11.871787071228027,"[11.498763084411621, 11.18295669555664, 2.894658088684082, -10.6275634765625, 2.0089704990386963, -11.765143394470215, 1.8597116470336914, 13.408670425415039, 9.198808670043945, -2.5555977821350098, -3.980713367462158, -7.384128570556641, 7.406858921051025, -2.4581475257873535, -7.002777099609375, 1.9736204147338867, 10.469385147094727, 2.1776535511016846, -3.5991344451904297, 21.33281707763672, 0.0023744190111756325, 0.0010000000474974513, 0.0011244172928854823, 0.0014456214848905802, 0.0017471103928983212, 0.0038682562299072742, 0.00268112332560122, 0.0010000000474974513, 0.0016203366685658693, 0.0016022875206544995, 0.0019614254124462605, 0.001003526384010911, 0.0010000000474974513, 0.002248356118798256, 0.001034557935781777, 0.0016313953092321754, 0.0010000000474974513, 0.0010000000474974513, 0.002079236786812544, 0.0010707167675718665]","[11.496543884277344, 11.182650566101074, 2.9009649753570557, -10.631108283996582, 2.0037522315979004, -11.75779914855957, 1.8605740070343018, 13.409958839416504, 9.196123123168945, -2.551539659500122, -3.9793782234191895, -7.387402057647705, 7.408607006072998, -2.462562084197998, -7.001388072967529, 1.9722888469696045, 10.468876838684082, 2.178309202194214, -3.60058331489563, 21.33208465576172, 0.0023563678842037916, 0.0010000000474974513, 0.0010000000474974513, 0.0017352598952129483, 0.0010300062131136656, 0.0010717264376580715, 0.0013797286665067077, 0.0010000000474974513, 0.0011882553808391094, 0.0026152648497372866, 0.001167580485343933, 0.0018698680214583874, 0.0015949567314237356, 0.0014590260107070208, 0.0010999892838299274, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",570128,70,10
14286,False,-9.323020935058594,,-2.057878490496983,306.63244128227234,1000020,-9.323047637939453,-9.323030471801758,-9.323099136352539,"[-2.774775266647339, 7.603009223937988, -5.177361965179443, -5.261484146118164, 15.11178970336914, -0.5854030847549438, -4.781003952026367, 4.500194072723389, 1.3503400087356567, 3.902888298034668, -5.193421840667725, 3.004645586013794, 0.13286620378494263, -10.282129287719727, 2.707975387573242, 4.628109455108643, 0.0816969946026802, -12.847040176391602, 6.418912887573242, 16.750038146972656, 0.0013898849720135331, 0.0010000000474974513, 0.001658096443861723, 0.0010000000474974513, 0.0010000000474974513, 0.0018919396679848433, 0.0011091390624642372, 0.0010000000474974513, 0.0010000000474974513, 0.0015899321297183633, 0.0010000000474974513, 0.0012107578804716468, 0.0011294051073491573, 0.0010000000474974513, 0.0015098737785592675, 0.001406827592290938, 0.0010000000474974513, 0.0010000000474974513, 0.001003009150736034, 0.0010000000474974513]","[-2.776500701904297, 7.606633186340332, -5.180705547332764, -5.261783123016357, 15.112188339233398, -0.5883269906044006, -4.787337303161621, 4.505472660064697, 1.3458501100540161, 3.916618585586548, -5.193018436431885, 3.008129835128784, 0.13020244240760803, -10.286410331726074, 2.7098073959350586, 4.614036560058594, 0.08037015050649643, -12.846452713012695, 6.416347026824951, 16.749935150146484, 0.0011862190440297127, 0.0011970332125201821, 0.0021151199471205473, 0.001528603257611394, 0.0021678984630852938, 0.0015606940723955631, 0.0033585710916668177, 0.0012061228044331074, 0.008331860415637493, 0.0015813371865078807, 0.004211863502860069, 0.0011477811494842172, 0.0029323850758373737, 0.0012839334085583687, 0.0017109074397012591, 0.0024803567212074995, 0.0010000000474974513, 0.0016048101242631674, 0.002925858134403825, 0.003149057039991021]",897227,70,10
14286,False,-12.759612083435059,,-2.146201641166548,305.78418946266174,1000020,-12.759624481201172,-12.759613990783691,-12.759634971618652,"[8.307852745056152, 4.931610584259033, -2.9702115058898926, 5.879029750823975, 11.273858070373535, -4.974247455596924, 7.439557075500488, 11.232383728027344, 7.308222770690918, -5.906110763549805, 0.4187534749507904, 5.699562072753906, 2.2265141010284424, 5.115558624267578, 13.377950668334961, -13.615498542785645, -3.153799533843994, 7.401715278625488, 12.057585716247559, 2.613666534423828, 0.0013750591315329075, 0.0018161447951570153, 0.0010521375807002187, 0.0017058769008144736, 0.001112158875912428, 0.0011369213461875916, 0.0016274497611448169, 0.0012610576814040542, 0.0016201536636799574, 0.0012230162974447012, 0.0010000000474974513, 0.0028262026607990265, 0.0014090933836996555, 0.0011894854251295328, 0.0017012062016874552, 0.0010563225951045752, 0.0011622024467214942, 0.0010000000474974513, 0.001131913741119206, 0.0010000000474974513]","[8.309638977050781, 4.9314751625061035, -2.973043918609619, 5.883139133453369, 11.273207664489746, -4.975690841674805, 7.440575122833252, 11.233942031860352, 7.3084869384765625, -5.905994415283203, 0.41319790482521057, 5.700397968292236, 2.2245371341705322, 5.117686748504639, 13.3768310546875, -13.616040229797363, -3.151487112045288, 7.4005608558654785, 12.058371543884277, 2.6141481399536133, 0.0017004763940349221, 0.0015664116945117712, 0.002427490195259452, 0.0023076897487044334, 0.0010000000474974513, 0.002537553198635578, 0.0015985117061063647, 0.0010000000474974513, 0.0018505811458453536, 0.0017267271177843213, 0.0010099979117512703, 0.0018467032350599766, 0.0015774989733472466, 0.0029775549191981554, 0.0011128782061859965, 0.001572611159645021, 0.002304158406332135, 0.0016993581084534526, 0.0018412104109302163, 0.0010000000474974513]",303924,70,10
14286,False,-2.0789947509765625,,-1.9268438238180525,305.94796538352966,1000020,-2.079022169113159,-2.0790038108825684,-2.0790703296661377,"[-7.196036338806152, 11.639884948730469, -4.614879608154297, -8.281859397888184, 1.9999200105667114, 13.173998832702637, 14.359903335571289, 12.485400199890137, -6.165345191955566, 5.901022911071777, 0.4136057496070862, -11.35883903503418, 1.2406235933303833, 11.876266479492188, -4.418356895446777, -11.659510612487793, -2.6113317012786865, -7.026121139526367, 3.0869641304016113, 5.635314464569092, 0.0025162892416119576, 0.0016530860448256135, 0.0010075288591906428, 0.0010000000474974513, 0.0010000000474974513, 0.0013709317427128553, 0.001174515811726451, 0.0017774095758795738, 0.0013655346119776368, 0.0010000000474974513, 0.0010000000474974513, 0.001053707441315055, 0.0016155748162418604, 0.001320142881013453, 0.0010000000474974513, 0.001351750222966075, 0.0010000000474974513, 0.0015229795826599002, 0.0011534676887094975, 0.0013934780145063996]","[-7.194027900695801, 11.6367826461792, -4.615814208984375, -8.285412788391113, 2.0007340908050537, 13.171092987060547, 14.360307693481445, 12.480735778808594, -6.167119979858398, 5.897794723510742, 0.41706582903862, -11.357250213623047, 1.239778995513916, 11.879310607910156, -4.415643215179443, -11.656472206115723, -2.6125240325927734, -7.022294044494629, 3.086578369140625, 5.633581161499023, 0.0010000000474974513, 0.0018564321799203753, 0.004862193018198013, 0.0032859197817742825, 0.002602906432002783, 0.001644521951675415, 0.0015766689321026206, 0.0011902229161933064, 0.003243428422138095, 0.003809120273217559, 0.0017720006871968508, 0.0020449371077120304, 0.002467114944010973, 0.0029741644393652678, 0.0017526592127978802, 0.004025829024612904, 0.0027636014856398106, 0.0023641306906938553, 0.002401306526735425, 0.001063645351678133]",123432,70,10
